time_index,incumbent_id,sector_id,tone_group,frequency_ghz,spectral_overlap_fraction,path_gain_linear,receiver_gain_linear,element_gain_accounted,clutter_treatment,implementation_version,provenance_note
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_01,P452_p50_coast5_H,8.15,1,9.52912297595533e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p50_coast50_H,8.15,1,1.5381929575317e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p20_coast50_H,8.15,1,1.64731353197561e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p10_coast50_H,8.15,1,1.73067787034463e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p1_coast50_H,8.15,1,2.12737376971358e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p0.1_coast50_H,8.15,1,2.53754435767566e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p0.01_coast50_H,8.15,1,2.98976411239727e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p0.005_coast50_H,8.15,1,3.15200867581242e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p50_coast50_V,8.15,1,1.5381929575317e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p20_coast50_V,8.15,1,1.64731353197561e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p10_coast50_V,8.15,1,1.73067787034463e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p1_coast50_V,8.15,1,2.12737376971358e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p0.1_coast50_V,8.15,1,2.53754435767566e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p0.01_coast50_V,8.15,1,2.98976411239727e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p0.005_coast50_V,8.15,1,3.15200867581242e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p50_coast200_H,8.15,1,1.5381929575317e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p20_coast200_H,8.15,1,1.64731353197561e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p10_coast200_H,8.15,1,1.73067787034463e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p1_coast200_H,8.15,1,2.12737376971358e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p0.1_coast200_H,8.15,1,2.53754435767566e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p0.01_coast200_H,8.15,1,2.98976411239727e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p0.005_coast200_H,8.15,1,3.15200867581242e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p50_coast200_V,8.15,1,1.5381929575317e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p20_coast200_V,8.15,1,1.64731353197561e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p10_coast200_V,8.15,1,1.73067787034463e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p1_coast200_V,8.15,1,2.12737376971358e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p0.1_coast200_V,8.15,1,2.53754435767566e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p0.01_coast200_V,8.15,1,2.98976411239727e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_06,P452_p0.005_coast200_V,8.15,1,3.15200867581242e-15,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p50_coast5_H,8.15,1,1.37272630494064e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p20_coast5_H,8.15,1,1.46017126212802e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p10_coast5_H,8.15,1,1.50812254936965e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p1_coast5_H,8.15,1,1.71907480493554e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.1_coast5_H,8.15,1,1.96248611809986e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.01_coast5_H,8.15,1,2.24036381848204e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.005_coast5_H,8.15,1,2.33147879223506e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p50_coast5_V,8.15,1,1.37272630494064e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p20_coast5_V,8.15,1,1.46017126212802e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p10_coast5_V,8.15,1,1.50812254936965e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p1_coast5_V,8.15,1,1.71907480493554e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.1_coast5_V,8.15,1,1.96248611809986e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.01_coast5_V,8.15,1,2.24036381848204e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.005_coast5_V,8.15,1,2.33147879223506e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p50_coast50_H,8.15,1,1.37272630494064e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p20_coast50_H,8.15,1,1.46017126212802e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p10_coast50_H,8.15,1,1.50812254936965e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p1_coast50_H,8.15,1,1.71907480493554e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.1_coast50_H,8.15,1,1.96248611809986e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.01_coast50_H,8.15,1,2.24036381848204e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.005_coast50_H,8.15,1,2.33147879223506e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p50_coast50_V,8.15,1,1.37272630494064e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p20_coast50_V,8.15,1,1.46017126212802e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p10_coast50_V,8.15,1,1.50812254936965e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p1_coast50_V,8.15,1,1.71907480493554e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.1_coast50_V,8.15,1,1.96248611809986e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.01_coast50_V,8.15,1,2.24036381848204e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.005_coast50_V,8.15,1,2.33147879223506e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p50_coast200_H,8.15,1,1.37272630494064e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p20_coast200_H,8.15,1,1.46017126212802e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p10_coast200_H,8.15,1,1.50812254936965e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p1_coast200_H,8.15,1,1.71907480493554e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.1_coast200_H,8.15,1,1.96248611809986e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_07,P452_p0.01_coast200_H,8.15,1,2.24036381848204e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
